,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
7316,793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1,1,5,SILVER,835
7317,727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1,1,4,PLATINUM,599
7319,474,Germany,Female,37,5,142688.57,2,1,1,110953.33,0,0,4,DIAMOND,822
7320,850,Germany,Female,31,1,130089.56,2,1,1,4466.21,0,0,3,GOLD,729
7328,850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1,1,1,DIAMOND,757
7332,788,Germany,Female,42,6,138650.49,2,1,0,64746.07,0,0,4,GOLD,372
7338,708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1,1,4,PLATINUM,863
7349,632,Germany,Male,42,6,59972.26,2,0,1,148172.94,0,0,1,SILVER,491
7354,733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0,0,5,PLATINUM,950
7368,850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0,0,4,GOLD,492
7373,663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0,0,3,SILVER,342
7374,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1,1,1,GOLD,463
7380,589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0,0,5,SILVER,235
7381,620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1,1,1,GOLD,911
7386,666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0,0,3,DIAMOND,630
7395,721,Germany,Female,45,7,138523.2,1,0,0,59604.45,1,1,1,PLATINUM,314
7397,572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1,1,5,SILVER,276
7398,453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1,1,4,PLATINUM,867
7400,762,Germany,Male,35,1,117458.51,1,0,1,178361.48,1,1,4,DIAMOND,222
7409,807,Germany,Female,42,9,105356.09,2,1,1,130489.37,0,0,5,SILVER,703
7411,626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0,0,2,SILVER,906
7413,850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0,0,1,PLATINUM,519
7414,737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0,0,5,GOLD,875
7417,730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0,0,4,DIAMOND,593
7419,748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0,0,1,SILVER,717
7420,753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0,0,1,GOLD,873
7423,699,Germany,Male,36,2,123601.56,2,1,0,103557.85,0,0,3,GOLD,500
7424,570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1,1,2,PLATINUM,509
7425,552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1,1,2,SILVER,554
7432,724,Germany,Male,31,2,160997.54,2,0,1,64831.36,0,0,4,DIAMOND,406
7433,779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1,1,2,DIAMOND,560
7436,646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1,1,4,PLATINUM,594
7447,636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0,0,3,SILVER,405
7453,778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1,1,4,GOLD,420
7455,550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1,1,3,PLATINUM,362
7457,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1,1,5,GOLD,392
7460,647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0,0,3,PLATINUM,896
7464,768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1,1,1,GOLD,346
7465,666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0,0,2,GOLD,990
7466,700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0,0,1,SILVER,635
7467,651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0,0,2,GOLD,276
7470,850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0,0,1,GOLD,630
7471,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0,0,5,DIAMOND,397
7482,718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0,0,3,SILVER,795
7488,538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0,0,1,DIAMOND,374
7496,824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0,0,1,PLATINUM,927
7499,609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1,1,1,PLATINUM,877
7503,563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0,0,4,GOLD,481
7506,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1,1,2,GOLD,558
7507,576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1,1,4,SILVER,802
7508,566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0,0,3,SILVER,572
7509,545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0,0,5,GOLD,406
7518,500,Germany,Male,30,2,125495.64,2,1,1,68807.47,0,0,3,SILVER,276
7520,595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0,0,4,PLATINUM,388
7525,580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0,0,2,SILVER,235
7530,711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0,0,1,SILVER,282
7533,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1,1,2,GOLD,295
7535,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0,0,4,PLATINUM,296
7548,584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0,0,5,DIAMOND,581
7549,705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1,1,4,PLATINUM,531
7564,598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1,1,1,SILVER,468
7572,586,Germany,Male,37,8,167735.69,2,0,1,104665.79,0,0,4,DIAMOND,738
7575,561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0,0,5,DIAMOND,760
7577,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0,0,1,DIAMOND,579
7581,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0,0,1,SILVER,942
7582,797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0,0,4,SILVER,513
7590,619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,1,5,SILVER,845
7592,674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0,0,3,SILVER,729
7596,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0,0,2,SILVER,623
7606,680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0,0,4,SILVER,807
7625,598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0,0,2,SILVER,460
7626,822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0,0,4,GOLD,649
7629,723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1,1,1,PLATINUM,761
7630,705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0,0,4,GOLD,283
7633,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,1,4,GOLD,761
7634,501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0,0,5,GOLD,522
7636,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,1,1,DIAMOND,872
7638,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0,0,1,GOLD,342
7640,790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0,0,1,DIAMOND,275
7645,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0,0,4,PLATINUM,575
7650,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0,0,5,GOLD,769
7651,431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,0,2,DIAMOND,838
7656,492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0,0,3,GOLD,263
7661,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1,1,1,DIAMOND,244
7662,809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1,1,4,DIAMOND,833
7668,526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0,0,1,GOLD,592
7683,660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0,0,1,GOLD,573
7685,705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0,0,1,PLATINUM,451
7688,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1,1,2,GOLD,495
7692,634,Germany,Male,74,5,108891.7,1,1,0,10078.02,0,0,5,DIAMOND,246
7693,770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0,0,5,PLATINUM,791
7695,723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1,1,5,GOLD,244
7696,614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1,1,5,DIAMOND,817
7703,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0,0,1,DIAMOND,794
7711,612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1,1,2,PLATINUM,882
7719,666,Germany,Male,71,1,53013.29,2,1,1,112222.64,0,0,1,GOLD,419
7721,757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0,0,2,DIAMOND,419
7722,684,Germany,Male,18,9,90544.0,1,0,1,4777.23,0,0,3,PLATINUM,300
7731,638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1,1,4,PLATINUM,798
7733,694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1,1,4,DIAMOND,323
7735,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1,1,4,DIAMOND,592
7743,777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0,0,2,DIAMOND,624
7748,842,Germany,Female,35,9,119948.09,1,1,0,48217.97,1,1,4,PLATINUM,732
7753,605,Germany,Male,28,10,113690.83,1,1,0,33114.24,0,0,5,DIAMOND,943
7759,549,Germany,Female,55,1,137592.31,2,0,1,116548.02,1,1,4,PLATINUM,319
7760,764,Germany,Male,34,6,108760.27,2,1,0,166324.79,1,1,3,GOLD,665
7761,627,Germany,Male,30,3,128770.88,2,1,1,40199.01,0,0,5,GOLD,315
7764,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1,1,4,DIAMOND,646
7765,683,Germany,Female,49,7,108797.63,2,0,0,140763.18,0,0,3,SILVER,820
7767,561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1,1,1,DIAMOND,994
7771,850,Germany,Male,29,1,154640.41,1,1,1,164039.51,0,0,4,DIAMOND,838
7772,792,Germany,Female,50,4,146710.76,1,1,0,16528.4,1,1,4,GOLD,895
7773,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1,1,5,PLATINUM,756
7774,850,Germany,Male,43,5,129305.09,2,0,1,19244.58,0,0,4,PLATINUM,615
7780,749,Germany,Female,33,10,76692.22,1,0,1,30396.43,0,0,3,SILVER,567
7789,606,Germany,Male,38,3,99897.53,1,0,0,37054.65,0,0,5,PLATINUM,226
7791,584,Germany,Female,31,6,152622.34,1,1,0,99298.8,0,0,5,DIAMOND,445
7795,458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0,0,5,DIAMOND,466
7797,502,Germany,Male,33,5,174673.65,2,1,0,33300.56,0,0,5,DIAMOND,419
7799,660,Germany,Male,46,5,109019.65,2,1,1,33680.56,0,0,3,SILVER,603
7800,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1,1,4,GOLD,866
7803,619,Germany,Female,52,8,124099.13,1,0,0,23904.52,0,0,1,SILVER,621
7804,684,Germany,Male,59,9,122471.09,1,0,1,15807.07,0,0,3,PLATINUM,605
7807,608,Germany,Male,34,3,106288.54,1,1,1,36639.25,0,0,3,SILVER,388
7808,603,Germany,Female,55,7,127723.25,2,1,0,139469.11,1,1,4,SILVER,301
7810,756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0,0,3,SILVER,851
7812,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0,0,1,DIAMOND,699
7813,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1,1,2,PLATINUM,870
7814,647,Germany,Female,33,3,168560.46,2,0,0,90270.16,0,0,2,DIAMOND,226
7816,774,Germany,Male,42,2,132193.94,2,1,1,162865.52,0,0,1,SILVER,851
7818,542,Germany,Male,25,8,139330.1,1,0,0,54372.37,0,0,4,DIAMOND,629
7822,581,Germany,Male,50,2,143829.2,2,1,0,181224.24,1,1,5,DIAMOND,805
7825,594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1,1,3,PLATINUM,729
7826,648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1,1,1,PLATINUM,244
7838,569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0,0,2,PLATINUM,379
7840,537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0,0,5,SILVER,666
7841,706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1,1,2,DIAMOND,862
7843,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1,1,1,PLATINUM,791
7849,643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0,0,3,PLATINUM,654
7851,758,Germany,Male,68,6,112595.85,1,1,0,35865.44,1,1,4,GOLD,843
7852,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0,0,4,GOLD,837
7855,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0,0,1,DIAMOND,656
7856,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,0,2,PLATINUM,769
7859,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0,0,1,GOLD,808
7862,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0,0,4,PLATINUM,712
7868,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,0,3,SILVER,914
7872,639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0,0,5,SILVER,661
7874,641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0,0,1,SILVER,977
7882,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1,1,3,DIAMOND,469
7887,716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0,0,2,GOLD,764
7889,600,Germany,Male,57,9,138456.03,2,1,1,103548.25,0,0,3,DIAMOND,956
7891,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0,0,1,PLATINUM,788
7894,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,1,1,DIAMOND,906
7901,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,0,4,GOLD,579
7907,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,0,4,SILVER,649
7911,558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0,0,5,SILVER,407
7913,805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0,0,5,DIAMOND,545
7917,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,0,2,DIAMOND,571
7927,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,1,2,GOLD,782
7941,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0,0,1,PLATINUM,376
7950,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,0,3,DIAMOND,465
7952,746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,0,1,GOLD,459
7953,622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,0,2,PLATINUM,776
7955,732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,0,3,DIAMOND,305
7957,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0,0,5,SILVER,468
7962,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,1,4,GOLD,964
7964,564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0,0,1,PLATINUM,747
7969,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1,1,3,DIAMOND,675
7972,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0,0,3,PLATINUM,301
7973,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0,0,2,DIAMOND,326
7974,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,1,4,PLATINUM,496
7975,641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0,0,5,SILVER,433
7978,608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0,0,4,GOLD,379
7981,599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,0,3,SILVER,600
7982,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0,0,5,SILVER,898
7985,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0,0,1,PLATINUM,459
7994,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1,1,1,SILVER,623
7997,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0,0,4,DIAMOND,865
7998,829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1,1,1,PLATINUM,536
8000,747,Germany,Male,36,8,102603.3,2,1,1,180693.61,0,0,3,GOLD,751
8006,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0,0,5,SILVER,992
8008,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0,0,5,GOLD,645
8010,467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1,1,2,SILVER,681
8015,638,Germany,Female,26,1,105249.76,2,1,1,23491.09,0,0,4,SILVER,711
8017,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0,0,3,PLATINUM,894
8018,632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1,1,5,PLATINUM,390
8038,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0,0,4,PLATINUM,574
8047,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0,0,4,PLATINUM,659
8051,605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1,1,1,PLATINUM,969
8053,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0,0,3,SILVER,713
8054,525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1,1,3,DIAMOND,310
8056,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1,1,2,GOLD,910
8057,816,Germany,Female,34,2,108410.87,2,1,0,102908.91,0,0,4,PLATINUM,555
8062,663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1,1,4,DIAMOND,825
8063,549,Germany,Male,34,6,204017.4,2,1,0,109538.35,0,0,1,GOLD,872
8065,430,Germany,Male,49,3,137115.16,1,1,0,146516.86,1,1,1,GOLD,404
8066,504,Germany,Male,43,5,134740.19,2,1,0,181430.91,0,0,1,SILVER,640
8068,619,Germany,Male,29,4,98955.87,1,0,1,131712.51,0,0,2,SILVER,337
8069,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0,0,3,DIAMOND,635
8070,791,Germany,Male,31,1,130240.33,1,0,0,96546.55,0,0,1,GOLD,608
8072,780,Germany,Male,51,4,126725.25,1,1,0,195259.31,1,1,3,DIAMOND,744
8073,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0,0,2,SILVER,971
8074,817,Germany,Female,27,7,129810.6,1,1,1,59259.44,0,0,5,SILVER,675
8081,569,Germany,Male,30,6,106629.49,1,0,1,44114.88,0,0,4,GOLD,644
8083,576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0,0,3,PLATINUM,233
8084,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,0,0,3,PLATINUM,988
8088,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1,1,2,GOLD,635
8089,692,Germany,Male,24,2,120596.93,1,0,1,180490.53,0,0,5,DIAMOND,466
8095,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1,1,3,PLATINUM,728
8101,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1,1,5,DIAMOND,276
8102,561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0,0,4,GOLD,998
8103,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1,1,2,DIAMOND,451
8108,437,Germany,Male,35,6,126803.34,2,1,1,161133.4,0,0,3,DIAMOND,628
8110,677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0,0,3,GOLD,772
8114,492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0,0,4,GOLD,543
8116,640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1,1,4,DIAMOND,523
8124,791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1,1,1,PLATINUM,414
8125,629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0,0,5,DIAMOND,564
8126,729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1,1,3,SILVER,902
8127,651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1,1,2,GOLD,689
8131,613,Germany,Male,33,3,155736.42,2,1,1,57751.21,0,0,4,PLATINUM,633
8135,710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0,0,1,DIAMOND,621
8138,584,Germany,Female,36,4,109646.83,1,1,1,70240.79,0,0,1,SILVER,990
8147,642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1,1,1,GOLD,280
8149,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0,0,3,PLATINUM,914
8150,760,Germany,Male,29,5,103607.24,2,0,1,86334.64,0,0,2,GOLD,588
8156,434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0,0,3,SILVER,690
8160,790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0,0,4,SILVER,938
8163,768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1,1,2,PLATINUM,813
8167,713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0,0,2,DIAMOND,306
8170,599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1,1,3,PLATINUM,914
8173,757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0,0,5,PLATINUM,892
8177,678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0,0,2,GOLD,751
8185,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0,0,4,PLATINUM,984
8188,506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0,0,4,PLATINUM,797
8195,577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0,0,5,SILVER,583
8205,477,Germany,Female,39,4,182491.57,1,1,0,185830.72,0,0,3,SILVER,333
8209,706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0,0,2,SILVER,641
8211,679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0,0,4,SILVER,412
8214,836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0,0,4,DIAMOND,246
8216,704,Germany,Male,41,4,109026.8,2,1,1,43117.1,0,0,2,DIAMOND,345
8217,605,Germany,Male,75,2,61319.63,1,0,1,186655.11,0,0,2,SILVER,470
8221,443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1,1,5,PLATINUM,304
8222,604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0,0,2,SILVER,616
8229,588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0,0,2,DIAMOND,258
8230,758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0,0,2,GOLD,708
8231,787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1,1,2,DIAMOND,314
8234,766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1,1,4,PLATINUM,286
8240,790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1,1,4,GOLD,352
8247,505,Germany,Female,25,5,114268.85,2,1,1,126728.27,0,0,2,SILVER,943
8248,633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0,0,4,SILVER,341
8251,629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0,0,3,PLATINUM,649
8254,637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0,0,4,DIAMOND,711
8260,640,Germany,Female,30,5,32197.64,1,0,1,141446.01,0,0,4,GOLD,460
8265,618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1,1,4,PLATINUM,878
8268,787,Germany,Female,42,2,74483.97,2,0,1,44273.91,0,0,3,GOLD,569
8272,753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0,0,1,GOLD,767
8274,748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0,0,1,DIAMOND,425
8277,624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0,0,2,PLATINUM,576
8292,783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0,0,5,PLATINUM,498
8293,766,Germany,Female,28,4,90696.78,1,0,1,21597.2,0,0,1,PLATINUM,599
8298,644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1,1,1,PLATINUM,672
8299,598,Germany,Female,50,5,88379.81,3,0,1,64157.24,1,1,5,DIAMOND,746
8300,733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0,0,2,GOLD,857
8301,615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1,1,3,GOLD,648
8311,555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1,1,4,PLATINUM,824
8320,564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0,0,5,SILVER,422
8332,645,Germany,Male,49,4,160133.88,1,0,1,88391.97,0,0,4,GOLD,720
8336,786,Germany,Female,33,0,122325.58,1,0,0,34712.34,1,1,5,PLATINUM,629
8340,553,Germany,Female,25,7,128524.19,2,1,0,20682.46,0,0,5,PLATINUM,941
8343,849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1,1,4,GOLD,285
8344,520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1,1,2,GOLD,857
8348,642,Germany,Female,36,2,124495.98,3,1,1,57904.22,1,1,1,PLATINUM,508
8349,703,Germany,Male,39,1,141559.5,1,1,1,31257.1,1,1,2,GOLD,589
8352,587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1,1,1,DIAMOND,318
8354,556,Germany,Female,31,1,128663.81,2,1,0,125083.29,0,0,4,PLATINUM,876
8360,686,Germany,Male,33,9,141918.09,2,0,1,184036.47,0,0,4,GOLD,976
8363,557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1,1,1,GOLD,954
8368,622,Germany,Female,34,7,98675.74,1,1,0,138906.85,1,1,5,GOLD,995
8369,684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1,1,1,GOLD,511
8371,813,Germany,Female,29,5,106059.4,1,0,0,187976.88,1,1,5,GOLD,331
8372,850,Germany,Male,44,2,112755.34,2,0,0,158171.36,0,0,5,SILVER,842
8375,565,Germany,Female,38,7,145400.69,2,1,1,83844.79,0,0,2,GOLD,289
8378,614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1,1,2,DIAMOND,662
8380,522,Germany,Male,32,8,124450.36,2,1,1,165786.1,0,0,3,GOLD,721
8381,550,Germany,Male,36,2,113877.23,2,1,0,174921.91,0,0,5,DIAMOND,980
8391,619,Germany,Male,38,10,84651.79,1,1,1,184754.26,0,0,4,SILVER,591
8392,739,Germany,Male,32,3,102128.27,1,1,0,63981.37,1,1,2,DIAMOND,979
8393,769,Germany,Male,60,9,148846.39,1,1,0,192831.67,1,1,5,GOLD,310
8397,630,Germany,Male,29,6,131354.39,1,0,1,9324.31,1,1,4,SILVER,846
8398,767,Germany,Female,45,7,132746.2,2,1,0,26628.88,1,1,1,SILVER,313
8402,549,Germany,Male,36,6,139422.37,1,0,0,83983.39,1,1,1,GOLD,720
8404,586,Germany,Female,47,5,157099.47,2,1,1,65481.86,0,0,1,DIAMOND,576
8408,829,Germany,Male,36,4,81795.74,2,1,0,90106.94,0,0,2,DIAMOND,746
8414,600,Germany,Female,29,6,74430.1,2,1,1,96051.1,0,0,2,DIAMOND,366
8416,528,Germany,Male,32,2,99092.45,1,0,1,111149.98,0,0,5,PLATINUM,859
8418,683,Germany,Female,39,2,100062.16,2,1,0,109201.43,0,0,3,SILVER,829
8419,677,Germany,Female,26,6,98723.67,1,0,1,151146.67,0,0,5,GOLD,425
8428,548,Germany,Female,36,2,108913.84,2,1,1,140460.01,0,0,4,SILVER,800
8429,850,Germany,Male,28,2,101100.22,2,1,1,35337.31,0,0,1,PLATINUM,711
8431,628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0,0,5,SILVER,694
8434,512,Germany,Male,41,7,122403.24,1,0,1,37439.9,1,1,2,DIAMOND,681
