,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
7355,529,Spain,Female,35,5,0.0,2,1,0,56518.0,0,0,4,DIAMOND,284
7357,615,Spain,Female,29,7,143330.56,2,1,1,126396.01,0,0,1,DIAMOND,229
7360,644,Spain,Male,54,6,0.0,1,0,1,84622.37,0,0,5,GOLD,313
7365,568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1,1,2,SILVER,244
7366,598,Spain,Female,35,8,0.0,3,0,1,88658.73,0,0,4,DIAMOND,235
7367,606,Spain,Male,42,10,0.0,2,1,0,177938.52,0,0,2,PLATINUM,230
7369,644,Spain,Female,26,4,153455.72,2,1,1,82696.84,0,0,5,PLATINUM,944
7372,683,Spain,Male,34,9,114609.55,2,0,1,25339.29,0,0,5,DIAMOND,739
7382,647,Spain,Male,28,6,149594.02,2,1,0,102325.19,0,0,5,SILVER,607
7383,737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1,1,2,SILVER,722
7389,667,Spain,Female,34,5,0.0,2,1,0,163830.64,0,0,5,DIAMOND,627
7390,596,Spain,Male,20,3,187294.46,1,1,0,103456.47,0,0,4,DIAMOND,719
7392,596,Spain,Male,67,6,0.0,2,1,1,138350.74,0,0,3,PLATINUM,727
7396,603,Spain,Female,56,5,90778.76,2,1,0,162223.67,1,1,4,PLATINUM,975
7402,647,Spain,Male,33,7,121260.19,2,1,0,77216.48,0,0,1,PLATINUM,335
7403,796,Spain,Male,56,6,94231.13,1,0,0,121164.6,1,1,2,GOLD,667
7406,489,Spain,Male,58,4,0.0,2,1,1,191419.32,0,0,4,SILVER,486
7410,714,Spain,Male,34,5,0.0,2,1,0,193040.32,0,0,3,SILVER,446
7421,634,Spain,Female,36,1,0.0,1,1,1,143960.72,0,0,3,GOLD,972
7427,714,Spain,Male,33,8,122017.19,1,0,0,162515.17,0,0,5,DIAMOND,504
7428,503,Spain,Male,32,9,100262.88,2,1,1,157921.25,0,0,1,DIAMOND,685
7429,685,Spain,Female,43,6,117302.62,1,0,0,68701.73,0,0,4,DIAMOND,975
7434,638,Spain,Male,35,1,0.0,2,1,0,165370.66,0,0,2,SILVER,456
7435,610,Spain,Female,50,5,130554.51,3,1,0,184758.17,1,1,2,SILVER,821
7440,622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0,0,4,DIAMOND,578
7442,614,Spain,Male,36,5,0.0,2,1,0,130610.78,0,0,1,GOLD,877
7448,691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1,1,1,DIAMOND,728
7450,712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0,0,2,GOLD,893
7452,573,Spain,Male,44,8,0.0,2,0,0,62424.46,0,0,1,DIAMOND,547
7456,790,Spain,Male,20,8,0.0,2,1,0,168152.76,0,0,5,GOLD,425
7458,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,0,5,GOLD,924
7459,645,Spain,Female,29,4,0.0,2,1,1,74346.11,0,0,4,GOLD,268
7461,596,Spain,Male,32,4,0.0,2,0,1,146504.35,0,0,3,PLATINUM,826
7468,542,Spain,Female,26,2,0.0,2,1,1,54869.54,0,0,2,PLATINUM,303
7473,609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0,0,3,PLATINUM,887
7478,544,Spain,Male,22,4,0.0,2,1,0,70007.67,0,0,3,SILVER,597
7479,567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0,0,2,PLATINUM,549
7480,490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0,0,3,SILVER,759
7493,610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0,0,3,GOLD,929
7502,721,Spain,Female,32,10,0.0,1,1,0,136119.96,1,1,5,SILVER,579
7504,654,Spain,Female,32,2,0.0,1,1,1,51972.92,1,1,5,DIAMOND,580
7505,659,Spain,Male,27,4,0.0,2,1,0,99341.87,0,0,4,PLATINUM,613
7521,670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0,0,4,SILVER,701
7523,814,Spain,Female,72,2,0.0,2,0,1,130853.03,0,0,1,SILVER,836
7527,676,Spain,Male,35,0,0.0,2,0,0,139911.58,0,0,3,SILVER,543
7532,760,Spain,Female,33,1,118114.28,2,0,1,156660.21,0,0,2,SILVER,348
7538,601,Spain,Male,28,6,0.0,2,1,0,14665.28,0,0,4,PLATINUM,541
7542,507,Spain,Female,34,4,0.0,2,1,1,60688.38,0,0,3,DIAMOND,392
7552,636,Spain,Male,76,9,126534.6,1,1,1,39789.62,0,0,4,DIAMOND,847
7553,719,Spain,Female,35,8,0.0,1,1,1,165162.4,0,0,5,DIAMOND,569
7554,706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1,1,4,SILVER,643
7555,731,Spain,Male,41,3,0.0,2,1,0,101371.72,0,0,4,PLATINUM,292
7556,738,Spain,Male,49,3,0.0,3,1,1,65066.48,1,1,2,PLATINUM,460
7558,622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1,1,1,PLATINUM,532
7559,701,Spain,Female,30,2,0.0,2,1,0,115650.63,0,0,1,DIAMOND,528
7566,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,1,1,DIAMOND,929
7568,422,Spain,Female,54,4,0.0,2,1,1,7166.71,0,0,5,PLATINUM,733
7569,656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0,0,1,PLATINUM,590
7573,481,Spain,Female,37,8,0.0,2,1,0,44215.86,0,0,5,DIAMOND,266
7576,676,Spain,Male,27,4,0.0,1,0,1,107955.67,0,0,1,PLATINUM,490
7584,694,Spain,Female,39,9,0.0,2,0,0,99924.04,0,0,4,PLATINUM,483
7586,828,Spain,Male,42,10,0.0,1,1,1,186071.14,0,0,1,PLATINUM,526
7587,594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0,0,1,DIAMOND,797
7588,579,Spain,Male,33,1,0.0,2,1,1,54816.57,0,0,3,SILVER,528
7591,794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0,0,4,PLATINUM,441
7600,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,0,2,GOLD,263
7603,608,Spain,Female,28,4,0.0,2,1,0,10899.63,1,1,5,PLATINUM,391
7605,718,Spain,Male,39,6,0.0,2,0,1,63889.1,0,0,1,SILVER,583
7607,838,Spain,Female,41,5,0.0,2,1,0,81313.51,0,0,1,SILVER,867
7608,695,Spain,Female,31,5,0.0,2,0,1,13998.88,0,0,3,GOLD,583
7611,751,Spain,Male,38,7,0.0,2,0,0,90839.61,0,0,3,PLATINUM,654
7612,678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,0,1,PLATINUM,408
7615,590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0,0,3,GOLD,987
7627,670,Spain,Female,40,3,0.0,1,1,1,182650.15,0,0,5,GOLD,270
7631,677,Spain,Male,40,7,95312.8,1,1,1,62944.75,0,0,1,DIAMOND,978
7643,722,Spain,Female,32,4,0.0,2,1,1,113666.48,0,0,4,SILVER,630
7646,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0,0,2,GOLD,801
7648,610,Spain,Female,31,5,0.0,2,0,0,63736.36,0,0,2,PLATINUM,416
7653,535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1,1,4,DIAMOND,244
7658,706,Spain,Female,53,3,0.0,3,0,0,88479.02,1,1,3,SILVER,390
7660,458,Spain,Male,36,5,0.0,2,1,0,79723.78,0,0,3,SILVER,428
7665,540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0,0,2,GOLD,540
7669,631,Spain,Male,38,7,0.0,2,1,0,181605.85,0,0,3,DIAMOND,290
7673,750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0,0,5,DIAMOND,998
7675,640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0,0,1,GOLD,749
7679,647,Spain,Male,32,9,80958.36,1,1,1,128590.73,0,0,4,GOLD,540
7680,808,Spain,Male,25,7,0.0,2,0,1,23180.37,0,0,4,GOLD,387
7682,700,Spain,Male,29,8,0.0,2,0,1,152097.02,0,0,4,GOLD,255
7684,615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0,0,2,SILVER,774
7690,569,Spain,Male,31,1,115406.97,1,0,0,145528.22,0,0,2,GOLD,992
7694,676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0,0,2,GOLD,855
7697,601,Spain,Female,41,3,0.0,2,1,0,54342.83,0,0,5,PLATINUM,560
7699,605,Spain,Female,36,9,0.0,2,0,1,35521.63,0,0,2,DIAMOND,825
7700,752,Spain,Female,31,4,144637.86,2,1,0,40496.72,0,0,1,DIAMOND,383
7704,786,Spain,Female,34,9,0.0,2,1,0,117034.32,0,0,4,SILVER,472
7706,667,Spain,Male,31,5,0.0,2,1,1,20346.69,0,0,4,PLATINUM,823
7707,848,Spain,Male,35,5,120046.74,2,1,0,84710.65,0,0,5,GOLD,644
7709,598,Spain,Female,64,1,62979.93,1,1,1,152273.57,0,0,5,GOLD,291
7717,692,Spain,Male,46,2,0.0,2,1,1,105983.09,0,0,1,PLATINUM,345
7723,691,Spain,Male,35,6,0.0,2,0,1,178038.17,0,0,4,GOLD,686
7732,820,Spain,Female,31,2,94222.53,1,1,0,103570.8,0,0,1,PLATINUM,947
7739,724,Spain,Male,41,5,0.0,1,0,1,115753.94,0,0,5,DIAMOND,540
7740,665,Spain,Female,51,8,0.0,1,1,1,38928.48,1,1,2,DIAMOND,317
7742,579,Spain,Male,22,3,118680.57,1,1,1,49829.8,0,0,5,SILVER,433
7751,750,Spain,Female,39,6,0.0,2,0,0,19264.33,0,0,5,PLATINUM,940
7752,490,Spain,Female,38,3,97266.1,1,1,1,92797.23,0,0,4,DIAMOND,762
7754,563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1,1,4,SILVER,670
7756,621,Spain,Female,36,7,116338.68,1,1,1,155743.48,0,0,2,SILVER,280
7763,614,Spain,Female,36,1,44054.84,1,1,1,73329.08,0,0,4,SILVER,869
7766,643,Spain,Male,35,2,0.0,2,0,0,67979.35,0,0,1,PLATINUM,538
7768,601,Spain,Female,20,9,122446.61,2,1,0,86791.9,0,0,3,PLATINUM,605
7775,628,Spain,Male,40,10,0.0,2,1,0,103832.58,0,0,2,SILVER,401
7778,583,Spain,Female,22,2,0.0,2,0,1,5985.36,0,0,5,DIAMOND,307
7786,586,Spain,Female,33,10,66948.67,2,1,1,140759.03,0,0,1,SILVER,825
7788,551,Spain,Male,76,2,128410.71,2,1,1,181718.73,0,0,1,SILVER,716
7802,773,Spain,Male,63,9,111179.83,1,1,1,93091.02,0,0,4,DIAMOND,960
7809,579,Spain,Male,43,2,145843.82,1,1,1,198402.37,1,1,2,GOLD,783
7819,613,Spain,Male,29,0,0.0,2,0,1,133897.32,0,0,5,SILVER,291
7832,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1,1,4,GOLD,521
7833,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0,0,5,GOLD,413
7837,850,Spain,Male,48,2,0.0,1,1,0,169425.3,1,1,1,GOLD,761
7847,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0,0,2,DIAMOND,948
7854,746,Spain,Male,49,7,0.0,2,0,1,10096.25,0,0,3,DIAMOND,479
7861,607,Spain,Male,28,1,135936.1,2,1,1,110560.14,0,0,2,SILVER,571
7864,588,Spain,Male,33,2,0.0,2,1,1,12483.56,0,0,1,PLATINUM,469
7865,691,Spain,Male,30,9,0.0,2,0,1,10963.04,0,0,1,PLATINUM,269
7867,640,Spain,Female,46,3,0.0,1,1,1,156260.08,0,0,1,GOLD,777
7869,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1,1,2,GOLD,591
7877,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1,1,4,SILVER,997
7881,774,Spain,Male,46,9,0.0,2,1,1,34774.26,0,0,2,SILVER,919
7892,648,Spain,Female,31,5,0.0,2,1,1,5199.02,0,0,2,DIAMOND,980
7895,668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0,0,5,PLATINUM,470
7896,635,Spain,Male,41,1,0.0,2,1,0,175611.5,0,0,2,GOLD,796
7897,603,Spain,Male,30,6,129548.5,2,1,1,19282.85,0,0,2,SILVER,553
7900,785,Spain,Female,54,1,0.0,2,1,0,45113.92,1,1,5,PLATINUM,287
7903,567,Spain,Male,34,10,0.0,2,0,1,161571.79,0,0,5,DIAMOND,391
7904,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0,0,1,GOLD,667
7905,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0,0,3,DIAMOND,752
7906,613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0,0,4,DIAMOND,512
7910,561,Spain,Male,28,6,123692.0,1,1,1,70548.96,0,0,4,GOLD,615
7915,695,Spain,Male,56,1,0.0,3,1,0,187734.49,1,1,2,DIAMOND,231
7919,593,Spain,Male,31,8,112713.34,1,1,1,176868.89,0,0,2,GOLD,710
7921,588,Spain,Female,35,7,0.0,2,1,1,108739.15,0,0,1,SILVER,221
7922,679,Spain,Male,39,6,0.0,2,1,0,12266.06,0,0,2,GOLD,702
7923,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0,0,1,DIAMOND,308
7925,586,Spain,Female,33,7,0.0,2,1,1,168261.4,0,0,4,SILVER,554
7926,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,1,1,DIAMOND,916
7930,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0,2,DIAMOND,870
7934,629,Spain,Male,31,6,132876.55,1,1,1,130862.11,0,0,3,PLATINUM,342
7935,582,Spain,Male,33,6,0.0,2,0,1,72970.93,0,0,4,DIAMOND,475
7940,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0,0,2,GOLD,494
7947,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,0,4,GOLD,616
7966,677,Spain,Female,34,4,0.0,2,1,1,6175.53,0,0,4,DIAMOND,839
7968,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0,0,5,DIAMOND,551
7971,633,Spain,Male,42,10,0.0,1,0,1,79408.17,0,0,2,SILVER,660
7977,647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,0,3,DIAMOND,554
7980,497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0,0,4,GOLD,423
7986,667,Spain,Male,45,3,0.0,2,0,0,163655.01,0,0,1,SILVER,814
7990,664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0,0,1,SILVER,977
7991,427,Spain,Female,39,9,0.0,2,1,0,28368.37,0,0,2,DIAMOND,489
8001,707,Spain,Male,32,9,0.0,2,1,0,126475.79,0,0,2,PLATINUM,947
8002,590,Spain,Male,37,1,0.0,2,0,0,133535.99,0,0,2,GOLD,930
8003,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1,1,3,DIAMOND,281
8014,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0,0,1,SILVER,403
8016,569,Spain,Male,41,2,0.0,2,1,0,134272.57,0,0,5,SILVER,991
8027,684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1,1,4,DIAMOND,800
8028,763,Spain,Male,37,8,0.0,2,1,1,933.38,0,0,1,DIAMOND,560
8029,671,Spain,Male,50,8,0.0,1,0,1,2560.11,0,0,1,GOLD,678
8030,592,Spain,Male,38,3,0.0,1,1,1,12905.89,1,1,1,PLATINUM,983
8031,666,Spain,Female,36,6,0.0,2,1,0,176692.87,0,0,3,GOLD,990
8033,850,Spain,Male,36,6,0.0,2,0,1,41291.05,0,0,2,SILVER,234
8034,622,Spain,Male,42,9,0.0,2,1,0,119127.06,0,0,5,SILVER,884
8036,555,Spain,Male,21,1,0.0,2,0,0,103901.35,0,0,1,DIAMOND,599
8040,624,Spain,Female,36,10,0.0,2,0,1,186180.42,0,0,5,GOLD,230
8041,698,Spain,Female,50,1,0.0,4,1,0,88566.9,1,1,3,PLATINUM,341
8043,720,Spain,Male,31,4,141356.47,1,0,0,137985.69,0,0,2,SILVER,637
8045,771,Spain,Female,47,3,72664.0,2,1,1,107874.39,0,0,4,GOLD,862
8048,548,Spain,Male,33,6,0.0,1,1,1,31728.35,0,0,4,GOLD,855
8055,657,Spain,Male,41,8,109402.13,1,1,1,66463.62,0,0,4,GOLD,988
8060,730,Spain,Female,39,6,140094.59,1,1,0,172450.04,1,1,4,GOLD,408
8061,477,Spain,Male,31,9,0.0,2,0,1,184061.17,0,0,1,SILVER,295
8064,714,Spain,Male,29,9,0.0,2,1,0,129192.55,0,0,3,DIAMOND,323
8082,772,Spain,Male,36,3,112029.83,1,1,1,186948.35,0,0,2,SILVER,776
8087,597,Spain,Male,38,1,0.0,2,1,0,41303.29,0,0,3,DIAMOND,476
8094,614,Spain,Male,66,2,0.0,2,0,1,180082.7,0,0,5,SILVER,778
8105,659,Spain,Male,60,2,0.0,1,1,0,177480.45,1,1,2,GOLD,365
8106,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0,0,3,PLATINUM,690
8113,421,Spain,Male,34,6,90723.36,1,1,1,12162.76,0,0,5,GOLD,417
8117,624,Spain,Female,34,6,0.0,1,1,0,582.59,1,1,5,PLATINUM,468
8118,577,Spain,Male,28,7,0.0,1,1,0,143274.41,0,0,2,SILVER,987
8128,695,Spain,Male,39,4,65521.2,1,1,1,1243.97,0,0,5,PLATINUM,494
8129,847,Spain,Male,31,5,0.0,2,1,1,76326.67,0,0,4,SILVER,791
8132,692,Spain,Female,29,4,0.0,2,0,0,138880.24,0,0,2,DIAMOND,983
8141,486,Spain,Male,24,1,0.0,1,1,0,98802.76,0,0,5,DIAMOND,937
8148,780,Spain,Male,47,7,86006.21,1,1,1,37973.13,0,0,1,DIAMOND,348
8151,500,Spain,Male,40,1,99004.24,1,1,1,152845.99,0,0,5,GOLD,481
8152,654,Spain,Female,36,2,0.0,2,1,1,146652.11,0,0,1,PLATINUM,576
8153,606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1,1,5,SILVER,405
8154,367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1,1,3,PLATINUM,592
8155,799,Spain,Male,38,2,0.0,2,1,1,59297.34,0,0,1,DIAMOND,780
8157,719,Spain,Female,32,7,0.0,1,0,0,76264.27,0,0,3,PLATINUM,677
8159,461,Spain,Female,25,6,0.0,2,1,1,15306.29,0,0,1,PLATINUM,539
8164,681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0,0,1,DIAMOND,568
8165,606,Spain,Male,37,8,154712.58,2,1,0,89099.18,0,0,5,DIAMOND,577
8166,542,Spain,Male,37,8,0.0,1,1,1,807.06,0,0,3,GOLD,842
8168,597,Spain,Female,33,2,0.0,2,1,1,4700.66,0,0,3,GOLD,955
8171,496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1,1,1,PLATINUM,326
8172,759,Spain,Male,31,8,0.0,2,1,1,99086.74,0,0,3,PLATINUM,451
8174,564,Spain,Male,31,0,125175.58,1,1,1,72757.33,0,0,5,DIAMOND,572
8182,562,Spain,Male,36,5,0.0,1,0,1,182843.24,0,0,5,DIAMOND,615
8183,621,Spain,Female,59,2,0.0,2,1,1,171364.18,0,0,4,PLATINUM,740
8187,603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0,0,5,GOLD,293
8198,668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1,1,3,DIAMOND,668
8200,767,Spain,Male,47,5,0.0,1,1,0,121964.46,1,1,5,GOLD,273
8201,718,Spain,Female,49,10,82321.88,1,0,1,11144.4,0,0,3,SILVER,843
8202,589,Spain,Female,27,4,0.0,2,1,0,144181.48,0,0,2,GOLD,908
8203,778,Spain,Male,33,5,116474.28,2,1,1,32757.55,0,0,2,GOLD,445
8207,566,Spain,Male,63,2,120787.18,2,1,1,52198.84,0,0,4,SILVER,803
8210,703,Spain,Male,31,6,0.0,2,1,1,67667.19,0,0,3,PLATINUM,975
8213,598,Spain,Male,34,0,104488.17,1,0,1,43249.67,0,0,5,SILVER,547
8225,670,Spain,Female,57,3,175575.95,2,1,0,99061.75,1,1,5,DIAMOND,843
8226,804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0,0,2,PLATINUM,271
8232,582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0,0,5,DIAMOND,310
8233,633,Spain,Female,33,4,92855.02,1,1,1,159813.18,0,0,3,SILVER,804
8235,564,Spain,Male,37,9,100252.18,1,1,1,146033.52,0,0,3,PLATINUM,500
8236,602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0,0,3,GOLD,493
8238,679,Spain,Female,40,7,0.0,2,1,1,163757.29,0,0,2,GOLD,610
8239,639,Spain,Male,34,7,149940.04,2,0,0,156648.81,0,0,2,GOLD,938
8244,528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0,0,2,SILVER,871
8245,577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0,0,4,PLATINUM,407
8256,671,Spain,Male,58,1,178713.98,1,1,1,21768.21,0,0,4,SILVER,953
8259,619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0,0,3,DIAMOND,759
8263,555,Spain,Male,32,10,0.0,2,0,1,168605.96,0,0,4,GOLD,606
8270,559,Spain,Male,34,0,0.0,1,1,0,182988.94,0,0,3,GOLD,472
8275,610,Spain,Female,46,5,116886.59,1,0,0,107973.44,0,0,1,GOLD,452
8276,580,Spain,Male,32,9,142188.2,2,0,1,128028.6,0,0,3,DIAMOND,332
8280,706,Spain,Male,53,7,0.0,2,0,1,117939.17,0,0,2,DIAMOND,840
8281,567,Spain,Male,40,8,28649.64,1,1,1,95140.62,0,0,2,SILVER,488
8286,632,Spain,Male,28,7,155519.59,1,1,0,1843.24,0,0,5,PLATINUM,557
8291,668,Spain,Male,38,1,147904.31,1,1,1,69370.05,0,0,3,SILVER,502
8294,704,Spain,Female,36,2,175509.8,2,1,0,152039.67,0,0,3,PLATINUM,397
8310,702,Spain,Male,43,6,116121.67,1,1,0,61602.42,0,0,2,DIAMOND,488
8319,650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0,0,5,PLATINUM,485
8323,712,Spain,Female,30,6,0.0,2,1,0,152417.97,0,0,4,PLATINUM,472
8328,638,Spain,Male,34,5,146679.77,1,1,0,102179.86,0,0,5,DIAMOND,790
8330,815,Spain,Female,38,2,48387.0,1,1,0,184796.84,0,0,3,DIAMOND,243
8331,645,Spain,Male,38,1,68079.8,1,0,1,166264.89,0,0,1,PLATINUM,746
8338,602,Spain,Female,42,1,138912.17,1,1,1,139494.75,0,0,1,GOLD,759
8341,516,Spain,Female,31,3,0.0,2,1,0,124202.26,0,0,1,SILVER,413
8345,568,Spain,Female,46,3,0.0,2,1,1,29372.62,0,0,5,DIAMOND,446
8346,695,Spain,Male,32,9,0.0,3,0,1,38533.79,0,0,4,GOLD,475
8347,807,Spain,Female,28,7,165969.26,3,1,0,156122.13,1,1,5,PLATINUM,255
8353,524,Spain,Female,32,6,0.0,1,1,1,132861.9,1,1,4,PLATINUM,373
8355,504,Spain,Male,44,4,113522.64,1,1,1,12405.2,0,0,1,SILVER,947
8356,731,Spain,Female,26,3,0.0,2,1,0,37697.29,0,0,5,DIAMOND,271
8358,675,Spain,Female,40,8,79035.95,1,1,0,142783.98,1,1,5,GOLD,481
8359,657,Spain,Female,22,6,0.0,3,0,1,168412.07,1,1,5,DIAMOND,974
8364,446,Spain,Female,45,10,125191.69,1,1,1,128260.86,1,1,5,SILVER,584
8373,795,Spain,Male,29,4,0.0,2,0,0,155711.64,0,0,3,GOLD,902
8374,628,Spain,Female,55,7,0.0,3,1,0,85890.75,1,1,3,DIAMOND,791
8377,802,Spain,Male,40,4,0.0,2,1,1,81908.09,0,0,3,DIAMOND,841
8379,434,Spain,Male,55,6,0.0,1,0,1,73562.05,1,1,5,PLATINUM,821
8382,599,Spain,Male,25,3,0.0,2,1,1,120790.02,0,0,1,PLATINUM,488
8389,743,Spain,Male,25,6,0.0,2,1,0,129740.11,0,0,2,GOLD,748
8401,535,Spain,Male,58,1,0.0,2,1,1,11779.98,1,1,4,PLATINUM,927
8406,701,Spain,Male,26,5,83600.24,1,0,1,59195.05,0,0,2,DIAMOND,916
8409,749,Spain,Male,38,9,129378.32,1,1,1,13549.34,0,0,4,DIAMOND,633
8411,619,Spain,Female,56,7,0.0,2,1,1,42442.21,0,0,1,PLATINUM,652
8413,749,Spain,Male,36,7,0.0,2,0,0,80134.65,0,0,3,DIAMOND,936
8415,760,Spain,Male,38,3,91241.85,1,0,1,80682.35,0,0,5,GOLD,840
8420,669,Spain,Male,29,9,0.0,1,1,1,93901.61,0,0,5,DIAMOND,335
8422,612,Spain,Female,52,5,144772.69,1,0,0,98302.57,1,1,4,PLATINUM,818
8423,719,Spain,Male,44,4,0.0,1,0,0,84972.9,1,1,5,DIAMOND,582
8436,834,Spain,Male,40,7,0.0,2,0,0,45038.74,0,0,1,DIAMOND,886
8440,663,Spain,Female,33,8,96769.04,1,1,1,36864.05,0,0,4,GOLD,852
8447,765,Spain,Female,33,5,84557.82,1,1,1,69039.43,0,0,1,PLATINUM,927
8451,575,Spain,Female,22,8,105229.34,1,1,1,34397.08,0,0,1,GOLD,806
8452,744,Spain,Female,46,1,0.0,3,1,1,177431.59,1,1,4,PLATINUM,846
8459,595,Spain,Male,23,7,0.0,2,1,1,168085.97,0,0,5,PLATINUM,487
8463,526,Spain,Male,49,2,0.0,1,1,0,114539.67,1,1,2,DIAMOND,948
8467,709,Spain,Male,62,3,0.0,2,1,1,82195.15,0,0,4,SILVER,557
8468,678,Spain,Female,27,5,87099.85,2,1,0,149550.95,0,0,2,SILVER,957
8474,721,Spain,Female,33,4,72535.45,1,1,1,103931.49,0,0,5,GOLD,739
8481,729,Spain,Female,38,10,0.0,2,1,0,189727.12,0,0,1,PLATINUM,975
8483,433,Spain,Male,34,9,152806.74,1,1,0,19687.99,0,0,5,DIAMOND,398
8491,651,Spain,Male,42,2,143145.87,2,1,0,43612.06,0,0,4,SILVER,288
8496,577,Spain,Male,43,3,0.0,2,1,1,135008.92,0,0,2,PLATINUM,524
8501,678,Spain,Male,29,6,0.0,2,1,0,64443.75,0,0,3,GOLD,775
8508,678,Spain,Male,27,2,0.0,2,1,1,13221.25,0,0,4,GOLD,1000
8509,586,Spain,Female,42,2,0.0,1,1,0,102889.34,0,0,3,PLATINUM,338
8512,612,Spain,Male,39,5,170288.38,1,1,1,59601.15,0,0,4,GOLD,295
8514,657,Spain,Male,29,7,83889.03,1,1,0,153059.62,0,0,3,SILVER,682
8520,634,Spain,Male,52,1,0.0,2,1,1,176913.42,0,0,4,PLATINUM,928
8522,644,Spain,Male,18,8,0.0,2,1,0,59172.42,0,0,4,DIAMOND,975
8527,694,Spain,Male,39,3,0.0,1,1,1,95625.03,0,0,3,SILVER,550
8528,534,Spain,Male,35,4,0.0,2,0,0,9541.15,0,0,2,PLATINUM,784
8531,723,Spain,Male,30,1,0.0,3,1,0,164647.72,1,1,3,SILVER,421
8535,597,Spain,Male,43,2,85162.26,1,0,1,5104.08,1,1,1,SILVER,507
8537,801,Spain,Female,46,6,0.0,2,1,1,170008.74,0,0,3,SILVER,557
8538,731,Spain,Female,33,5,137388.01,2,1,0,165000.68,0,0,3,PLATINUM,935
8541,647,Spain,Male,47,5,105603.21,2,1,1,157360.9,0,0,1,DIAMOND,364
8548,517,Spain,Male,46,4,0.0,1,1,0,22372.78,0,0,1,PLATINUM,465
8551,507,Spain,Male,32,7,0.0,2,1,0,67926.18,0,0,5,SILVER,506
8553,682,Spain,Female,58,4,0.0,1,1,0,176036.01,0,0,2,SILVER,495
8556,629,Spain,Male,41,10,150148.51,1,0,0,6936.27,0,0,2,DIAMOND,799
